Inspection ID	DBA Name	AKA Name	License #	Facility Type	Risk	Address	City	State	Zip	Inspection Date	Inspection Type	Results	Violations	Latitude	Longitude	Location
2610028	HAIRES GULF SHRIMP	HAIRES GULF SHRIMP	3002742.0	Restaurant	Risk 1 (High)	570-572 W ROOSEVELT RD	CHICAGO	IL	60607.0	2025-01-06	License	Pass	58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED FOOD SERVICE SANITATION MANAGER WITHOUT FOOD ALLERGEN TRAINING CERTIFICATE. INSTRUCTED TO MEET REQUIREMENT.	41.86733048241842	-87.64211742912265	(41.86733048241842, -87.64211742912265)
2610042	CITY CAFE INC.	CITY CAFE RESTAURANT	2391792.0	Restaurant	Risk 1 (High)	3234 N PULASKI RD	CHICAGO	IL	60641.0	2025-01-06	Canvass	Fail	1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: OBSERVED PERSON-IN-CHARGE PRESENT ON-SITE WITHOUT CITY OF CHICAGO CERTIFIED FOOD MANAGER TRAINING OR UP-TO-DATE CERTIFICATE AT TIME OF INSPECTION. INSTRUCTED TO ENSURE PERSON-IN-CHARGE HAS CITY OF CHICAGO CERTIFIED FOOD MANAGER TRAINING AND MAINTAIN AT ALL TIMES.  PRIORITY FOUNDATION VIOLATION. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO FOOD EMPLOYEE WITH CITY OF CHICAGO CERTIFIED FOOD MANAGER TRAINING OR ORIGINAL CERTIFICATE ON-SITE WHILE TCS FOODS ARE HANDLED AND SERVED (EGGS, PROTEINS, CUT VEGETABLES) AT TIME OF INSPECTION. INSTRUCTED TO MAINTAIN AT LEAST ONE FOOD EMPLOYEE WITH CITY OF CHICAGO CERTIFIED FOOD MANAGER TRAINING AND MAINTAIN ORIGINAL CERTIFICATE ON-SITE AT ALL TIMES OF FOOD OPERATIONS.  PRIORITY FOUNDATION VIOLATION. 7-38-012 CITATION ISSUED. | 52. SEWAGE & WASTE WATER PROPERLY DISPOSED - Comments: OBSERVED BUILDING CONDENSATE WATER LINE IN BASEMENT AREA WITH SMALL CONDENSATE WATER DRIP DISCHARGING ONTO FLOOR NEAR FLOOR DRAIN. INSTRUCTED TO REPAIR OR RE-ROUTE POTABLE WATER CONDENSATE LINE TO DISCHARGE DIRECTLY INTO POINT OF DISPOSAL AND ELIMINATE POTABLE WATER DRIP ONTO BASEMENT FLOOR AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED EMPLOYEE ENCLOSED BEVERAGE BOTTLES AND OTHER PERSONAL ITEMS STORED ON SHELF NEXT TO CLEAN EQUIPMENT AND ABOVE HANDWASHING SINK AND ADDITIONAL EQUIPMENT. INSTRUCTED TO PROVIDE DESIGNATED AREA FOR STORAGE OF EMPLOYEE BEVERAGE CONTAINERS AND PERSONAL ITEMS WHERE CONTAMINATION OF EQUIPMENT OR FOOD CANNOT OCCUR AND MAINTAIN. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATION NOT CORRECTED FROM PREVIOUS INSPECTION DATED APRIL 1ST, 2024 REPORT #2591852: VIOLATION #57 OBSERVED MULTIPLE FOOD HANDLING EMPLOYEES WITHOUT FOOD HANDLER CERTIFICATES AT THE TIME OF INSPECTION. INSTRUCTED THE PERSON IN CHARGE TO COMPLY WITH IDPH FOOD HANDLER REQUIREMENTS AND MAINTAIN. OBSERVED MULTIPLE FOOD HANDLING EMPLOYEES ON-SITE WITHOUT FOOD HANDLER TRAINING OR CERTIFICATES AND PREVIOUS CORE VIOLATION NOT CORRECTED AT TIME OF INSPECTION. INSTRUCTED PERSON-IN-CHARGE TO CORRECT AND MAINTAIN ALL PREVIOUS VIOLATIONS.  PRIORITY FOUNDATION. 7-42-090 CITATION ISSUED.	41.94014438603069	-87.72735832046867	(41.94014438603069, -87.72735832046867)
2609955	LA QUEBRADA #5	LA QUEBRADA #5	2308923.0	Restaurant	Risk 1 (High)	3816-3818 W 63RD ST	CHICAGO	IL	60629.0	2025-01-03	Canvass	Pass	49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: COUNTER UNDER MICROWAVE NOT CLEAN, FOOD DEBRIS. INSTD TO CLEAN AND MAINTAIN SAME | 58. ALLERGEN TRAINING AS REQUIRED - Comments: EXPIRED ALLERGEN TRAINING FOR CITY OF CHICAGO CERTIFIED MANAGER. INSTD TO OBTAIN TRAINING AND MAINTAIN VERIFICATION ON SITE	41.77883224217794	-87.71858977432377	(41.77883224217794, -87.71858977432377)
2610007	NAPLES PIZZA	NAPLES PIZZA	2446916.0	Restaurant	Risk 1 (High)	4300 S WESTERN AVE	CHICAGO	IL	60609.0	2025-01-03	Canvass	Pass w/ Conditions	22. PROPER COLD HOLDING TEMPERATURES - Comments: 3-501.16(A:2,&B) NOTED INTERNAL TEMPERATURE OF THE FOLLOWING TIME/TEMPERATURE CONTROL FOR SAFETY FOOD ITEM TO BE IMPROPER: SAUSAGE MEAT (GROUND PORK) 46.9F. MANAGER IMMEDIATELY AND VOLUNTARILY DISPOSED OF ~ 8 LBS OF PRODUCTS WORTH $20.00 THROUGH DENATURING PROCESS. PRIORITY VIOLATION #7-38-005. CITATION ISSUED. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-501.12 OBSERVED CUTTING BOARDS IN THE REAR PREP AREA WITH OPEN SEAMS AND DARK STAINS. INSTRUCTED TO REFINISH OR REPLACE DAMAGED OR STAINED CUTTING BOARDS AND MAINTAIN AT ALL TIMES.	41.815603204509344	-87.68477272360894	(41.815603204509344, -87.68477272360894)
2609969	CHARLIE BAGGS CULINARY INNOVATIONS	CHARLIE BAGGS CULINARY INNOVATIONS	2827460.0	Restaurant	Risk 1 (High)	1071 W DIVISION ST	CHICAGO	IL	60642.0	2025-01-03	Canvass	Pass		41.90342216922847	-87.65537671140846	(41.90342216922847, -87.65537671140846)
2609995	HAROLDS CHICKEN	HAROLDS CHICKEN	2647734.0	Restaurant	Risk 2 (Medium)	9151 S Ashland AVE	CHICAGO	IL	60620.0	2025-01-03	Complaint	Fail	1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: PIC DOESN'T HAVE A CERTIFIED FOOD MANAGERS CERTIFICATE MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-012) | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO VALID CERTIFIED FOOD MANAGER CERTIFICATE POSTED TO VIEW WHILE TCS FOODS ARE BEING PREPARED,HANDLED AND SERVED SUCH AS (CHICKEN,COLESLAW,FISH,FRENCH FRIES,ETC)MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-012)(CITATION ISSUED) | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO SIGNED EMPLOYEES HEALTH POLICIES MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-010)(CITATION ISSUED) | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND DRYING DEVICES AT HAND SINK IN PREP AND TOILET ROOM PAPER TOWELS WERE PROVIDED DURING INSPECTION MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-030(C)(COS)(CITATION ISSUED) | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO SOAP AT HAND SINK IN TOILET ROO  SOAP WAS PROVIDED DURING INSPECTION MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-030(C)(COS)(CITATION ISSUED)(CONSOLIDATED VIOLATION) | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED HAND WASHING SINK IN TOILET ROOM NOT ACCESSIBLE OBSERVED A PLASTIC BAG INSIDE OF SAID SINK I REMOVED ARTICLES DURING INSPECTION MUST KEEP ACCESSIBLE AT ALL TIMES.(PRIORITY FOUNDATION 7-38-030(C)(CITATION ISSUED)(CONSOLIDATED VIOLATION)(COS) | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED A GAP ALONG BOTTOM OF FRONT BOARDED UP DOOR MUST MAKE TIGHT FITTING. | 40. PERSONAL CLEANLINESS - Comments: OBSERVED EMPLOYEE NOT WEARING HAIR RESTRAINT MUST PROVIDE AND MAINTAIN. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST REMOVE CARDBOARD LINED ON LOWER SHELF OF PREP TABLE FOR SURFACE TO BE SMOOTH AND EASILY CLEANABLE. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO CHEMICAL TEST KIT TO CHECK SANITIZING SOLUTION PPM'S AT 3- COMPARTMENT SINK MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-005)(CITATION ISSSUED) | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN GREASE BUILD UP FROM INTERIOR OF FRYER CABINETS,DUST AND FLOUR BUILD UP FROM FRONT SERVICE COUNTER. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: MUST REPAIR OR REPLACE LOW HOT RUNNING WATER PRESSURE AT HAND SINK IN PREP AREA & TOILET ROOM,2 & 3 COMPARTMENT SINKS.  | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED OUTSIDE GREASE CONTAINER ENCRUSTED WITH GREASE ON LID AND ON GROUND AROUND CONTAINER ,LID NOT TIGHT FITTING.MUST REMOVE,CLEAN AND MAINTAIN AREA.(PRIORITY FOUNDATION 7-38-020(B)(CITATION ISSUED) | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPAIR OR REPLACE DAMAGED EXTERIOR TRIM AT WALK IN COOLER & FREEZER,STAINED CEILING TILES IN REAR AREA,BOARDED UP FRONT WINDOW & DOOR,DAMAGED FLOOR TILES WHERE NEEDED.MUST REMOVE EXCESSIVE CAULKING AROUND WALL & BASES TO BE SMOOTH AND EASILY CLEANABLE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN WATER FROM FLOOR ALONG & UNDER MOPSINK. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST ELEVATE,REMOVE AND ORGANIZE ARTICLES OFF OF FLOOR AND AWAY FROM WALLS NEAR & INSIDE OF MOP SINK,FURNACE. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST REPAIR OR REPLACE BURNTOUT LIGHTS IN LOBBY AND REAR PREP AREA. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST CLEAN GREAS BUILD UP FROM HOOD & FILTERS AT COOKING EQUIPMENT. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED MISSING AND EXPIRED FOOD HANDLERS TRAINING FOR EMPLOYEES MUST PROVIDE AND MAINTAIN. | 61. SUMMARY REPORT DISPLAYED AND VISIBLE TO THE PUBLIC - Comments: OBSERVED NO SUMMARY REPORT DISPLAYED AND VISIBLE FOR PUBLIC TO VIEW A NEW SUMMARY WAS POSTED DURING INSPECTION.(PRIORITY FOUNDATION 7-42-010(B)(CITATION ISSUED)(COS)	41.72698502771183	-87.6626670147014	(41.72698502771183, -87.6626670147014)
2610016	MUDDER'S	MUDDER'S	2349126.0	Restaurant	Risk 1 (High)	4004 W ADDISON ST	CHICAGO	IL	60641.0	2025-01-03	Non-Inspection	No Entry		41.94647991053601	-87.7276443509631	(41.94647991053601, -87.7276443509631)
2610031	SHI MIAO DAO YUNNAN RICE NOODLE	SHI MIAO DAO YUNNAN RICE NOODLE	3006593.0	Restaurant	Risk 1 (High)	2105 S JEFFERSON ST	CHICAGO	IL	60616.0	2025-01-06	License	Pass	44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: OBSERVED BOWLS AND PLATES NOT INVERTED IN THE REAR FOOD PREP AREA. INSTRUCTED TO INVERTED OR COVER TABLEWARE AND MAINTAIN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO ALLERGEN TRAINING CERTIFICATE ON SITE FOR CERTIFIED FOOD MANAGER. INSTRUCTED ALL CERTIFIED FOOD MANAGERS MUST TAKE ALLERGEN COURSE AND MAINTAIN RECORDS ON SITE.	41.85407103506335	-87.64160034330095	(41.85407103506335, -87.64160034330095)
2609920	JARABE	JARABE	2813252.0	Restaurant	Risk 1 (High)	1104 W TAYLOR ST	CHICAGO	IL	60607.0	2025-01-02	Canvass	Fail	10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED MISSING HANDWASH SIGNAGE AT DISHWASH HANDSINK.  INSRUCTED TO PROVIDE AND MAINTAIN. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED FOOD STORAGE CONTAINERS WITHOUT LABELS CONTAINING THE COMMON NAME OF FOODS. INSTRUCTED TO PROVIDE.  | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED WATER BACKING UP AT THE 3 COMPARTMENT SINK AREA. WHEN WATER IS RELEASED FROM 2ND SINK BASIN, WATER BACKS UP INTO 1ST AND 3RD SINK BASINS. INSTRUCTED MANAGER TO REPAIR BEFORE RE-INSPECTION DATE. PRIORITY FOUNDATION VIOLATION #7-38-025. CITATION ISSUED. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED A SMALL LEAK AT DRAINPIPE OF THREE COMPARTMENT SINK.  INSTRUCTED TO REPAIR AND MAINTAIN.	41.86956301634025	-87.65446400361422	(41.86956301634025, -87.65446400361422)
2610013	JIEYI SUSHI	JIEYI SUSHI	2506880.0	Restaurant	Risk 1 (High)	1178 N MILWAUKEE AVE	CHICAGO	IL	60642.0	2025-01-03	Canvass	Fail	16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: NO CHLORINE SANITIZER WAS DETECTED AT THE FINAL RINSE OF THE LOW TEMPERATURE DISH WASHING MACHINE.  MANAGEMENT INSTRUCTED TO REPAIR AND MAINTAIN THE MACHINE WITH A FINAL RINSE OF 100 PPM CHLORINE.  PRIORITY VIOLATION 7-38-025. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED TORN DOOR GASKETS INSIDE OF THE 2-DOOR PREP COOLER NEXT TO THE ICE MACHINE.  MANAGEMENT INSTRUCTED TO REPLACE THE TORN DOOR GASKETS INSIDE OF THE 2-DOOR PREP COOLER. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: CLEAN THE PREP COOLERS IN THE FOOD PREP AREAS, PREP TABLES AND ROLLING CART IN THE REAR FOOD PREP AREA, BROILER, STOVE, MICROWAVE, STAINLESS STEEL SHELVING ABOVE THE 3-COMPARTMENT SINK, THE TOP OF THE DISH MACHINE, WOK STATION, AND INTERIOR OF THE FREEZERS IN THE BASEMENT. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: CLEAN THE CEILING TILES IN THE FOOD PREP AREA.  REPLACE THE SAGGING CEILING TILES IN THE FOOD PREP AREA. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATIONS FROM REPORT #2591053 ON 3/14/24 NOT CORRECTED:  49 - CLEAN THE GREASE AND FOOD DEBRIS INSIDE OF THE DEEP FRYER.   55 - CLEAN THE GREASE AND FOOD DEBRIS FROM THE WALLS OF THE REAR FOOD PREP AREA AROUND EQUIPMENT AND THE COOK'S LINE.   PRIORITY FOUNDATION VIOLATION 7-42-090.  CITATION ISSUED.	41.90311911873191	-87.6663365256722	(41.90311911873191, -87.6663365256722)
2609977	FIRST  ACADEMY	FIRST  ACADEMY	2215961.0	Daycare (2 - 6 Years)	Risk 1 (High)	2459 W PETERSON AVE	CHICAGO	IL	60659.0	2025-01-03	License	Pass		41.99037475033571	-87.69203687906483	(41.99037475033571, -87.69203687906483)
2609997	Chili's- G Concourse	CHILI'S TOO (T3 G9)	34142.0	Restaurant	Risk 1 (High)	11601 W TOUHY AVE	CHICAGO	IL	60666.0	2025-01-03	Canvass	Pass w/ Conditions	1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: NOTED NO PERSON IN CHARGE PRESENT AT THE TIME OF INSPECTION. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: 2-102.12 NOTED NO CERTIFIED FOOD MANAGER ON DUTY WHILE TCS FOODS ARE PREPARED AND SERVED CHICKEN, SOUP, FISH ETC OR CITY OF CHICAGO SANITATION CERTIFICATE. CERTIFICATES ON SITE ((SAFE SERVE IS EXPIRED)7/31/2024). INSTRUCTED TO HAVE THE ORIGINAL CITY OF CHICAGO ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION#7-38-012. CITATION ISSUED.	42.00875076599798	-87.90687413400109	(42.00875076599798, -87.90687413400109)
2609960	CHARIS LISTENING BAR LLC	CHARIS LISTENING BAR	3006669.0	TAVERN	Risk 3 (Low)	3317 S MORGAN ST	CHICAGO	IL	60608.0	2025-01-03	License	Pass		41.83423758561426	-87.65090208168408	(41.83423758561426, -87.65090208168408)
2609936	EL GALLO MEXICAN FOOD	EL GALLO MEXICAN FOOD	2863604.0	Restaurant	Risk 1 (High)	2547 W 111TH ST	CHICAGO	IL	60655.0	2025-01-02	Canvass	Pass	39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: INTERIOR OF ICE MACHINE IN NEED OF CLEANING TO REMOVE BUILD UP INSTRUCTED TO CLEAN AND MAINTAIN.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: CUTTING BOARDS IN NEED OF REPLACING. INSTRUCTED TO REPLACE WHEN WORN OR WITH DEEP CUTS  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: SIDES OF COOKING EQUIPMENT IN NEED OF CLEANING TO REMOVE FOOD SPILLS AND BUILD UP. INSTRUCTED TO CLEAN AND MAINTAIN  | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: TOILET ROOM WASTE RECEPTACLE IN NEED OF COVER. INSTRUCTED TO REPLACE AND MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS IN BASEMENT IN NEED OF CLEANING BETWEEN EQUIPMENT AND FLOORS IN PREP AREA IN NEED OF CLEANING BETWEEN EQUIPMENT.  INSTRUCTED TO CLEAN AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: FILTERS IN NEED OF CLEANING TO REMOVE SOME GREASE AND DUST BUILD UP. INSTRUCTED TO CLEAN AND MAINTAIN	41.69163955333362	-87.68537627430032	(41.69163955333362, -87.68537627430032)
2609983	SAL'S PIZZA	SAL'S PIZZA	2704194.0	Restaurant	Risk 1 (High)	10653 S PULASKI RD	CHICAGO	IL	60655.0	2025-01-03	Canvass	Pass	39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: DRINK DISPENSOR NOZZLES IN NEED OF CLEANING TO REMOVE BUILD UP. INSTRUCTED TO CLEAN AND MAINTAIN.  | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: WIPING CLOTHS WHEN NOT IN USE MUST BE STORED IN A CLEAN SANITIZING SOLUTION  INSTRUCTED TO CORRECT AND MAINTAIN.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: SIDES OF COOKING EQUIPMENT IN NEED OF CLEANING TO REMOVE ALL FOOD SPILLS AND BUILD UP INSTRUCTED TO CLEAN AND MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS IN MAIN PREP AREA IN NEED OF CLEANING TO REMOVE SPILLS UNDER AND AROUND ALL COOKING EQUIPMENT. FLOORS IN REAR DRY STORAGE AREA IN NEED OF CLEANING TO REMOVE ALL FOOD SPILLS. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: HOOD VENTILATION FILTERS IN NEED OF CLEANING TO REMOVE ALL GREASE AND DUST BUILD UP. INSTRUCTED TO CLEAN AND MAINTAIN.	41.69879302616146	-87.72049903520188	(41.69879302616146, -87.72049903520188)
2610006	NEW NAAN ON DEVON & GRILL	NEW NAAN ON DEVON & GRILL	1927149.0	Restaurant	Risk 1 (High)	2241 W DEVON AVE	CHICAGO	IL	60659.0	2025-01-03	Complaint	Fail	38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED 2 LIVE ROACHES INSIDE PREP AREA 1-DOOR REACH IN COOLER. INSTRUCTED MANAGER MUST REMOVE ALL ROACH ACTIVITY BY DATE OF REINSPECTION. ADVISED TO CALL PEST CONTROL OPERATOR FOR SERVICE. PRIORITY FOUNDATION 7-38-020(A). | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: THE FOLLOWING NOT CLEAN- OBSERVED ACCUMULATED FOOD DEBRIS ON ALL SHELVES AT PREP AND DISHWASH AREAS, FOOD BUILD UP IN CAN OPENER AND SLICER AND FOOD BUILD UP ON INTERIOR AND EXTERIOR OF ALL SINKS. MUST CLEAN ALL EQUIPMENT AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FOOD DEBRIS AND DIRT ON THE FLOOR UNDER COOKING EQUIPMENT, ALONG WALLS, AND IN ALL CORNERS IN PREP AND WAREWASHING AREAS. INSTRUCTED THE PERSON IN CHARGE TO CLEAN FLOORS UNDER ALL EQUIPMENT, ALONG WALLS, AND ALL CORNERS IN ALL AREAS AND MAINTAIN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: NO FOOD HANDLERS TRAINING CERTIFICATES ON PREMISES. INSTRUCTED MANAGER ALL FOOD HANDLERS MUST BE CERTIFIED WITH NAMES OF EMPLOYEES ON PREMISES.	41.99767715851917	-87.68659940889371	(41.997677158519174, -87.68659940889371)
2610037	TAQUERIA SUPER BURRITO INC	TAQUERIA SUPER BURRITO INC	2776095.0	Restaurant	Risk 1 (High)	1502 N WESTERN AVE	CHICAGO	IL	60622.0	2025-01-06	Canvass	Fail	2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CITY OF CHICAGO FOOD MANAGER CERTIFICATE POSTED ON SITE UPON ARRIVAL. INSTRUCTED MANAGER TO ENSURE A VALID CITY OF CHICAGO FOOD MANAGER CERTIFICATE IS ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-012 CITATION ISSUED. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED 3 COMPARTMENT SINK NOT IN PROPER WORKING ORDER. WHEN ONE COMPARTMENT DRAINS THE OTHER COMPARTMENTS FLOOD BEFORE WATER GOES BACK DOWN. INSTRUCTED MANAGER TO REPAIR 3 COMPARTMENT SINK. PRIORITY FOUNDATION VIOLATION 7-38-025 CITATION ISSUED.	41.90863767362906	-87.68732449576194	(41.90863767362906, -87.68732449576194)
2609954	MACARONI GRILL	MACARONI GRILL (T3-K2)	34220.0	Restaurant	Risk 1 (High)	11601 W TOUHY AVE	CHICAGO	IL	60666.0	2025-01-03	Canvass	Pass w/ Conditions	8. HANDS CLEAN & PROPERLY WASHED - Comments: NOTED EMPLOYEE WHILE WEARING GLOVES TO CLEAN DIRTY DISHES TO LOAD THEM INSIDE THE DISH WASHING MACHINE DID NOT CHANGE THE GLOVES BEFORE REMOVING THE CLEAN DSHES FROM THE DISH WASHING. INSTRUCTED TO ALWAYS CHANGE GLOVES PRIOR TO REMOVING CLEAN DISHES FROM THE DISH WASHER AFTER WASH. PRIORITY VIOLATION #7-38-010. CITATION ISSUED. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: NOTED INTERNAL TEMPERATURE OF THE FOLLOWING TCS FOOD ITEMS INSIDE SERVICE COOLERS TO BE IMPROPER:-RICE 45.5F, SAUSAGE 44.2F, GARLIC 54.7F, MARINARA 56F, ARTICHOKES 47.2F, CHICKEN 45.5F. MANAGER IMMEDIATELY AND VOLUNTARILY DISPOSED OF 6 LBS OF PRODUCTS WORTH $45.00 THROUGH DENATURING PROCESS. PRIORITY VIOLATION #7-38-005. CITATION ISSUED. | 43. IN-USE UTENSILS: PROPERLY STORED - Comments: NOTED SERVING PLATES ON SHELVES AT THE KITCHEN PREP AREA NOT PROPERLY STORED. INSTRUCTED TO INVERT ALL SERVING PLATES TO PREVENT DUST ACCUMULATION.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: NOTED A SLIMY AND GREY SUBSTANCE INSIDE THE SODA GUN DISPENSER AT THE BAR. INSTRUCTED TO CLEAN, SANITIZE AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: NOTED LEAKAGE AT THE FAUCET OF THE 3 COMPARTMENT SINKS OF THE BAR AND KITCHEN. INSTRUCTED TO REPAIR AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO CLEAN AND MAINTAIN FLOORS THROUGHOUT THE KITCHEN PREP AREA AND DISH WASHING AREA ESPECIALLY ALONG WALL BASE AND UNDERNEATH COOKING EQUIPMENT. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: NOTED CERTIFIED FOOD MANAGERS ON DUTY WITH NO ALLERGEN TRAINING CERTIFICATION. INSTRUCTED MANAGEMENT THAT ALL FOOD SERVICE MANAGERS ARE REQUIRED TO HAVE THE ALLERGEN TRAINING CERTIFICATION.	42.00875076599798	-87.90687413400109	(42.00875076599798, -87.90687413400109)
2609970	C&M DELI	C&M DELI	2997632.0	Grocery Store	Risk 1 (High)	1113 W CHICAGO AVE	CHICAGO	IL	60642.0	2025-01-03	License	Not Ready		41.89614823438278	-87.65590893328726	(41.89614823438278, -87.65590893328726)
